AGE_CK95_Ma	AGE_GTS04_Ma	DSDP_ODP_SITE	LATITUDE	LONGITUDE	REFERENCE	SAMPLE	MBSF	MCD	GENUS	SPECIES	RAW_d13C	RAW_d18O	d13C_CORRECTION	d18O_CORRECTION	CORRECTED_d13C	CORRECTED_d18O
20.12100	19.71300	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	389.660	401.880	Globigerinoides	G. sacculifer	1.597	-1.996	0.590	-0.320	2.187	-2.316
12.22700	12.24800	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	281.310	293.530	Globigerinoides	G. sacculifer	1.943	-1.994	0.590	-0.320	2.533	-2.314
5.56000	5.51200	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	178.860	191.080	Globigerinoides	G. sacculifer	0.422	-1.993	0.590	-0.320	1.012	-2.313
15.91500	15.88000	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	327.410	339.630	Globigerinoides	G. sacculifer	2.634	-1.993	0.590	-0.320	3.224	-2.313
7.41700	7.51800	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	211.430	223.650	Globigerinoides	G. sacculifer	1.933	-1.992	0.590	-0.320	2.523	-2.312
16.06100	16.02400	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	331.010	343.230	Globigerinoides	G. sacculifer	2.351	-1.991	0.590	-0.320	2.941	-2.311
1.42200	1.42700	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	84.410	92.080	Globigerinoides	G. ruber	0.100	-2.310	0.940	0.000	1.040	-2.310
0.19400	0.19400	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	21.010	22.760	Globigerinoides	G. ruber	0.590	-2.310	0.940	0.000	1.530	-2.310
null	0.77700	1146	19.457	116.273	Clemens and Prell (2003)	null	107.435	114.435	Globigerinoides	G. ruber	1.140	-2.470	0.940	0.000	1.640	-2.310
null	1.41500	1143	9.362	113.285	Cheng et al. (2004a)	"8H-1, 90-92"	63.300	69.120	Globigerinoides	G. ruber	0.710	-2.310	0.940	0.000	1.650	-2.310
null	0.41100	1146	19.457	116.273	Clemens and Prell (2003)	null	67.435	70.085	Globigerinoides	G. ruber	1.170	-2.470	0.940	0.000	1.670	-2.310
null	0.11700	1146	19.457	116.273	Clemens and Prell (2003)	null	22.335	24.635	Globigerinoides	G. ruber	1.290	-2.470	0.940	0.000	1.790	-2.310
2.31300	2.31200	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	128.810	134.010	Globigerinoides	G. ruber	0.850	-2.310	0.940	0.000	1.790	-2.310
2.74500	2.74200	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	137.560	149.780	Globigerinoides	G. ruber	0.870	-2.310	0.940	0.000	1.810	-2.310
null	1.29900	1146	19.457	116.273	Clemens and Prell (2003)	null	144.535	153.935	Globigerinoides	G. ruber	1.370	-2.470	0.940	0.000	1.870	-2.310
2.31800	2.31700	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	129.090	134.290	Globigerinoides	G. ruber	1.030	-2.310	0.940	0.000	1.970	-2.310
null	1.33400	1146	19.457	116.273	Clemens and Prell (2003)	null	146.635	156.035	Globigerinoides	G. ruber	1.480	-2.470	0.940	0.000	1.980	-2.310
null	1.93700	1143	9.362	113.285	Cheng et al. (2004a)	"10H-2, 70-72"	84.600	92.120	Globigerinoides	G. ruber	1.050	-2.310	0.940	0.000	1.990	-2.310
null	1.83500	1143	9.362	113.285	Cheng et al. (2004a)	"9H-7, 30-32"	81.200	87.780	Globigerinoides	G. ruber	1.110	-2.310	0.940	0.000	2.050	-2.310
null	0.40200	1146	19.457	116.273	Clemens and Prell (2003)	null	66.735	69.385	Globigerinoides	G. ruber	1.560	-2.470	0.940	0.000	2.060	-2.310
null	3.09300	1143	9.362	113.285	Cheng et al. (2004a)	"14H-6, 30-32"	128.200	136.860	Globigerinoides	G. ruber	1.150	-2.310	0.940	0.000	2.090	-2.310
null	0.51800	1143	9.362	113.285	Cheng et al. (2004a)	"3H-5, 140-142"	26.300	30.260	Globigerinoides	G. ruber	1.170	-2.310	0.940	0.000	2.110	-2.310
null	1.66500	1143	9.362	113.285	Cheng et al. (2004a)	"9H-1, 110-112"	73.000	79.580	Globigerinoides	G. ruber	1.220	-2.310	0.940	0.000	2.160	-2.310
null	2.97000	1143	9.362	113.285	Cheng et al. (2004a)	"14H-3, 140-142"	124.800	133.460	Globigerinoides	G. ruber	1.260	-2.310	0.940	0.000	2.200	-2.310
null	2.53000	1143	9.362	113.285	Cheng et al. (2004a)	"12H-6, 30-32"	109.200	117.140	Globigerinoides	G. ruber	1.300	-2.310	0.940	0.000	2.240	-2.310
null	1.39200	1146	19.457	116.273	Clemens and Prell (2003)	null	150.835	159.535	Globigerinoides	G. ruber	1.750	-2.470	0.940	0.000	2.250	-2.310
10.38800	10.46600	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	260.630	272.850	Globigerinoides	G. sacculifer	1.808	-1.989	0.590	-0.320	2.398	-2.309
14.98300	14.97800	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	306.750	318.970	Globigerinoides	G. sacculifer	2.204	-1.989	0.590	-0.320	2.794	-2.309
15.59800	15.58000	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	319.610	331.830	Globigerinoides	G. sacculifer	2.487	-1.989	0.590	-0.320	3.077	-2.309
9.13400	9.09800	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	243.210	255.430	Globigerinoides	G. sacculifer	2.082	-1.981	0.590	-0.320	2.672	-2.301
14.97100	14.96500	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	306.610	318.830	Globigerinoides	G. sacculifer	2.253	-1.981	0.590	-0.320	2.843	-2.301
15.30200	15.29900	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	312.800	325.020	Globigerinoides	G. sacculifer	2.384	-1.981	0.590	-0.320	2.974	-2.301
1.95400	1.94900	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	115.210	119.290	Globigerinoides	G. ruber	0.130	-2.300	0.940	0.000	1.070	-2.300
1.86800	1.86900	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	111.710	115.790	Globigerinoides	G. ruber	0.220	-2.300	0.940	0.000	1.160	-2.300
2.73400	2.73100	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	143.280	149.530	Globigerinoides	G. ruber	0.580	-2.300	0.940	0.000	1.520	-2.300
null	0.16800	1146	19.457	116.273	Clemens and Prell (2003)	null	34.035	36.485	Globigerinoides	G. ruber	1.060	-2.460	0.940	0.000	1.560	-2.300
2.46700	2.46600	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	128.060	140.060	Globigerinoides	G. ruber	0.620	-2.300	0.940	0.000	1.560	-2.300
null	0.95300	1146	19.457	116.273	Clemens and Prell (2003)	null	123.140	129.840	Globigerinoides	G. ruber	1.120	-2.460	0.940	0.000	1.620	-2.300
5.87500	6.00300	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	184.660	196.880	Globigerinoides	G. sacculifer	1.123	-1.980	0.590	-0.320	1.713	-2.300
2.29900	2.29800	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	128.360	133.560	Globigerinoides	G. ruber	0.780	-2.300	0.940	0.000	1.720	-2.300
null	0.60800	1143	9.362	113.285	Cheng et al. (2004a)	"4H-4, 0-2"	32.900	34.560	Globigerinoides	G. ruber	0.880	-2.300	0.940	0.000	1.820	-2.300
1.44000	1.44500	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	91.210	93.530	Globigerinoides	G. ruber	0.900	-2.300	0.940	0.000	1.840	-2.300
null	1.43300	1146	19.457	116.273	Clemens and Prell (2003)	null	152.535	162.485	Globigerinoides	G. ruber	1.410	-2.460	0.940	0.000	1.910	-2.300
null	0.11400	1143	9.362	113.285	Cheng et al. (2004a)	"1H-3, 130-132"	4.300	7.500	Globigerinoides	G. ruber	1.040	-2.300	0.940	0.000	1.980	-2.300
null	1.41700	1146	19.457	116.273	Clemens and Prell (2003)	null	151.135	161.085	Globigerinoides	G. ruber	1.500	-2.460	0.940	0.000	2.000	-2.300
null	1.07800	1143	9.362	113.285	Cheng et al. (2004a)	"6H-4, 60-62"	49.500	54.960	Globigerinoides	G. ruber	1.080	-2.300	0.940	0.000	2.020	-2.300
null	2.35800	1143	9.362	113.285	Cheng et al. (2004a)	"12H-2, 22-24"	102.120	109.580	Globigerinoides	G. ruber	1.100	-2.300	0.940	0.000	2.040	-2.300
null	2.20000	1143	9.362	113.285	Cheng et al. (2004a)	"11H-4, 110-112"	96.500	103.600	Globigerinoides	G. ruber	1.180	-2.300	0.940	0.000	2.120	-2.300
2.39300	2.39200	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	131.960	137.160	Globigerinoides	G. ruber	1.190	-2.300	0.940	0.000	2.130	-2.300
null	2.53100	1143	9.362	113.285	Cheng et al. (2004a)	"12H-6, 40-42"	109.300	117.240	Globigerinoides	G. ruber	1.200	-2.300	0.940	0.000	2.140	-2.300
null	2.50600	1143	9.362	113.285	Cheng et al. (2004a)	"12H-5, 50-52"	107.900	115.840	Globigerinoides	G. ruber	1.260	-2.300	0.940	0.000	2.200	-2.300
null	2.60200	1143	9.362	113.285	Cheng et al. (2004a)	"13H-2, 140-142"	112.800	120.600	Globigerinoides	G. ruber	1.290	-2.300	0.940	0.000	2.230	-2.300
17.68300	17.58600	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	354.910	367.130	Globigerinoides	G. ruber	1.720	-2.300	0.940	0.000	2.660	-2.300
8.54800	8.60900	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	241.090	253.310	Globigerinoides	G. sacculifer	1.468	-1.979	0.590	-0.320	2.058	-2.299
8.53200	8.59200	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	240.510	252.730	Globigerinoides	G. sacculifer	1.819	-1.975	0.590	-0.320	2.409	-2.295
12.29100	12.31000	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	281.930	294.150	Globigerinoides	G. sacculifer	2.070	-1.974	0.590	-0.320	2.660	-2.294
17.00200	16.97800	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	349.510	361.730	Globigerinoides	G. sacculifer	2.546	-1.971	0.590	-0.320	3.136	-2.291
null	0.77000	1146	19.457	116.273	Clemens and Prell (2003)	null	106.535	113.535	Globigerinoides	G. ruber	1.100	-2.450	0.940	0.000	1.600	-2.290
null	1.23900	1146	19.457	116.273	Clemens and Prell (2003)	null	141.135	149.385	Globigerinoides	G. ruber	1.110	-2.450	0.940	0.000	1.610	-2.290
null	1.33200	1146	19.457	116.273	Clemens and Prell (2003)	null	146.535	155.935	Globigerinoides	G. ruber	1.170	-2.450	0.940	0.000	1.670	-2.290
null	0.23200	1143	9.362	113.285	Cheng et al. (2004a)	"2H-5, 130-132"	12.700	14.820	Globigerinoides	G. ruber	0.830	-2.290	0.940	0.000	1.770	-2.290
null	1.75100	1143	9.362	113.285	Cheng et al. (2004a)	"9H-4, 130-132"	77.700	84.280	Globigerinoides	G. ruber	0.860	-2.290	0.940	0.000	1.800	-2.290
null	1.04900	1143	9.362	113.285	Cheng et al. (2004a)	"6H-3, 60-62"	48.000	53.460	Globigerinoides	G. ruber	0.890	-2.290	0.940	0.000	1.830	-2.290
null	0.05500	1143	9.362	113.285	Cheng et al. (2004a)	"1H-1, 60-62"	0.600	3.800	Globigerinoides	G. ruber	0.910	-2.290	0.940	0.000	1.850	-2.290
null	1.60500	1146	19.457	116.273	Clemens and Prell (2003)	null	162.635	172.685	Globigerinoides	G. ruber	1.450	-2.450	0.940	0.000	1.950	-2.290
null	1.91200	1143	9.362	113.285	Cheng et al. (2004a)	"10H-1, 120-122"	83.600	91.120	Globigerinoides	G. ruber	1.020	-2.290	0.940	0.000	1.960	-2.290
null	1.54600	1146	19.457	116.273	Clemens and Prell (2003)	null	160.035	170.085	Globigerinoides	G. ruber	1.470	-2.450	0.940	0.000	1.970	-2.290
null	1.04700	1143	9.362	113.285	Cheng et al. (2004a)	"6H-3, 50-52"	47.900	53.360	Globigerinoides	G. ruber	1.030	-2.290	0.940	0.000	1.970	-2.290
null	2.20200	1143	9.362	113.285	Cheng et al. (2004a)	"11H-4, 120-122"	96.600	103.700	Globigerinoides	G. ruber	1.120	-2.290	0.940	0.000	2.060	-2.290
null	1.37400	1143	9.362	113.285	Cheng et al. (2004a)	"7H-5, 130-132"	61.200	67.460	Globigerinoides	G. ruber	1.140	-2.290	0.940	0.000	2.080	-2.290
null	0.98200	1146	19.457	116.273	Clemens and Prell (2003)	null	123.135	131.735	Globigerinoides	G. ruber	1.650	-2.450	0.940	0.000	2.150	-2.290
null	1.34200	1146	19.457	116.273	Clemens and Prell (2003)	null	147.135	156.535	Globigerinoides	G. ruber	1.710	-2.450	0.940	0.000	2.210	-2.290
null	2.18000	1143	9.362	113.285	Cheng et al. (2004a)	"11H-3, 140-142"	95.300	102.400	Globigerinoides	G. ruber	1.270	-2.290	0.940	0.000	2.210	-2.290
null	1.01700	1146	19.457	116.273	Clemens and Prell (2003)	null	125.735	134.335	Globigerinoides	G. ruber	1.800	-2.450	0.940	0.000	2.300	-2.290
null	1.14800	1146	19.457	116.273	Clemens and Prell (2003)	null	134.735	143.535	Globigerinoides	G. ruber	1.870	-2.450	0.940	0.000	2.370	-2.290
6.24200	6.39800	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	190.510	202.730	Globigerinoides	G. sacculifer	1.867	-1.967	0.590	-0.320	2.457	-2.287
12.35500	12.37100	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	282.550	294.770	Globigerinoides	G. sacculifer	2.141	-1.966	0.590	-0.320	2.731	-2.286
7.22000	7.33400	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	206.810	219.030	Globigerinoides	G. sacculifer	1.316	-1.964	0.590	-0.320	1.906	-2.284
8.32600	8.37300	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	232.990	245.210	Globigerinoides	G. sacculifer	2.255	-1.964	0.590	-0.320	2.845	-2.284
5.58000	5.54300	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	179.160	191.380	Globigerinoides	G. sacculifer	1.389	-1.962	0.590	-0.320	1.979	-2.282
18.42600	18.19200	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	365.710	377.930	Globigerinoides	G. sacculifer	1.414	-1.962	0.590	-0.320	2.004	-2.282
null	0.85400	1146	19.457	116.273	Clemens and Prell (2003)	null	114.040	120.440	Globigerinoides	G. ruber	0.850	-2.440	0.940	0.000	1.350	-2.280
null	0.99900	1143	9.362	113.285	Cheng et al. (2004a)	"6H-2, 0-2"	45.900	51.360	Globigerinoides	G. ruber	0.630	-2.280	0.940	0.000	1.570	-2.280
null	1.30700	1146	19.457	116.273	Clemens and Prell (2003)	null	145.035	154.435	Globigerinoides	G. ruber	1.090	-2.440	0.940	0.000	1.590	-2.280
0.98300	0.98100	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	60.910	68.280	Globigerinoides	G. ruber	0.660	-2.280	0.940	0.000	1.600	-2.280
null	1.07600	1143	9.362	113.285	Cheng et al. (2004a)	"6H-4, 40-42"	49.300	54.760	Globigerinoides	G. ruber	0.670	-2.280	0.940	0.000	1.610	-2.280
null	1.11000	1146	19.457	116.273	Clemens and Prell (2003)	null	132.335	139.935	Globigerinoides	G. ruber	1.160	-2.440	0.940	0.000	1.660	-2.280
null	1.28200	1146	19.457	116.273	Clemens and Prell (2003)	null	143.435	152.835	Globigerinoides	G. ruber	1.200	-2.440	0.940	0.000	1.700	-2.280
0.99700	0.99500	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	61.710	69.080	Globigerinoides	G. ruber	0.760	-2.280	0.940	0.000	1.700	-2.280
1.34700	1.35100	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	87.010	88.580	Globigerinoides	G. ruber	0.800	-2.280	0.940	0.000	1.740	-2.280
null	1.41200	1143	9.362	113.285	Cheng et al. (2004a)	"8H-1, 60-62"	63.000	68.820	Globigerinoides	G. ruber	0.820	-2.280	0.940	0.000	1.760	-2.280
null	0.21900	1143	9.362	113.285	Cheng et al. (2004a)	"2H-4, 90-92"	10.800	12.920	Globigerinoides	G. ruber	0.830	-2.280	0.940	0.000	1.770	-2.280
null	1.32900	1143	9.362	113.285	Cheng et al. (2004a)	"7H-4, 60-62"	59.000	65.260	Globigerinoides	G. ruber	0.840	-2.280	0.940	0.000	1.780	-2.280
null	1.68300	1146	19.457	116.273	Clemens and Prell (2003)	null	167.035	176.785	Globigerinoides	G. ruber	1.300	-2.440	0.940	0.000	1.800	-2.280
2.65600	2.65500	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	141.180	147.430	Globigerinoides	G. ruber	0.940	-2.280	0.940	0.000	1.880	-2.280
null	2.37100	1143	9.362	113.285	Cheng et al. (2004a)	"12H-2, 82-84"	102.720	110.180	Globigerinoides	G. ruber	0.980	-2.280	0.940	0.000	1.920	-2.280
null	0.07500	1143	9.362	113.285	Cheng et al. (2004a)	"1H-2, 80-82"	2.300	5.500	Globigerinoides	G. ruber	1.010	-2.280	0.940	0.000	1.950	-2.280
null	1.18900	1143	9.362	113.285	Cheng et al. (2004a)	"7H-1, 80-82"	53.700	59.260	Globigerinoides	G. ruber	1.050	-2.280	0.940	0.000	1.990	-2.280
null	1.46100	1143	9.362	113.285	Cheng et al. (2004a)	"8H-2, 140-142"	65.300	71.120	Globigerinoides	G. ruber	1.060	-2.280	0.940	0.000	2.000	-2.280
null	1.36600	1143	9.362	113.285	Cheng et al. (2004a)	"7H-5, 90-92"	60.800	67.060	Globigerinoides	G. ruber	1.070	-2.280	0.940	0.000	2.010	-2.280
null	0.70100	1146	19.457	116.273	Clemens and Prell (2003)	null	98.990	105.890	Globigerinoides	G. ruber	1.560	-2.440	0.940	0.000	2.060	-2.280
null	0.97300	1143	9.362	113.285	Cheng et al. (2004a)	"6H-1, 70-72"	45.100	50.560	Globigerinoides	G. ruber	1.130	-2.280	0.940	0.000	2.070	-2.280
null	2.52000	1143	9.362	113.285	Cheng et al. (2004a)	"12H-5, 80-82"	108.200	116.140	Globigerinoides	G. ruber	1.190	-2.280	0.940	0.000	2.130	-2.280
null	2.16100	1143	9.362	113.285	Cheng et al. (2004a)	"11H-3, 30-32"	94.200	101.300	Globigerinoides	G. ruber	1.230	-2.280	0.940	0.000	2.170	-2.280
null	1.72300	1143	9.362	113.285	Cheng et al. (2004a)	"9H-4, 0-2"	76.400	82.980	Globigerinoides	G. ruber	1.340	-2.280	0.940	0.000	2.280	-2.280
null	2.42900	1143	9.362	113.285	Cheng et al. (2004a)	"12H-2, 60-62"	103.500	111.440	Globigerinoides	G. ruber	1.350	-2.280	0.940	0.000	2.290	-2.280
null	1.61600	1146	19.457	116.273	Clemens and Prell (2003)	null	163.235	173.285	Globigerinoides	G. ruber	1.800	-2.440	0.940	0.000	2.300	-2.280
null	1.76100	1146	19.457	116.273	Clemens and Prell (2003)	null	171.935	182.085	Globigerinoides	G. ruber	1.970	-2.440	0.940	0.000	2.470	-2.280
null	1.15100	1146	19.457	116.273	Clemens and Prell (2003)	null	134.935	143.735	Globigerinoides	G. ruber	2.010	-2.440	0.940	0.000	2.510	-2.280
17.17200	17.13700	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	351.310	363.530	Globigerinoides	G. sacculifer	2.290	-1.959	0.590	-0.320	2.880	-2.279
7.83100	7.87200	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	221.460	233.680	Globigerinoides	G. sacculifer	2.015	-1.952	0.590	-0.320	2.605	-2.272
null	0.22400	1146	19.457	116.273	Clemens and Prell (2003)	null	41.035	43.235	Globigerinoides	G. ruber	0.700	-2.430	0.940	0.000	1.200	-2.270
null	1.11300	1146	19.457	116.273	Clemens and Prell (2003)	null	132.535	140.135	Globigerinoides	G. ruber	1.000	-2.430	0.940	0.000	1.500	-2.270
null	1.11600	1146	19.457	116.273	Clemens and Prell (2003)	null	132.735	140.335	Globigerinoides	G. ruber	1.020	-2.430	0.940	0.000	1.520	-2.270
null	0.28700	1146	19.457	116.273	Clemens and Prell (2003)	null	50.835	54.235	Globigerinoides	G. ruber	1.150	-2.430	0.940	0.000	1.650	-2.270
null	0.11200	1143	9.362	113.285	Cheng et al. (2004a)	"1H-3, 120-122"	4.200	7.400	Globigerinoides	G. ruber	0.810	-2.270	0.940	0.000	1.750	-2.270
2.77600	2.77300	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	138.610	150.830	Globigerinoides	G. ruber	0.810	-2.270	0.940	0.000	1.750	-2.270
null	1.31200	1143	9.362	113.285	Cheng et al. (2004a)	"7H-4, 140-142"	58.800	64.360	Globigerinoides	G. ruber	0.820	-2.270	0.940	0.000	1.760	-2.270
null	1.78800	1143	9.362	113.285	Cheng et al. (2004a)	"9H-5, 120-122"	79.100	85.680	Globigerinoides	G. ruber	0.840	-2.270	0.940	0.000	1.780	-2.270
null	0.24800	1143	9.362	113.285	Cheng et al. (2004a)	"2H-6, 100-102"	13.900	16.020	Globigerinoides	G. ruber	0.860	-2.270	0.940	0.000	1.800	-2.270
2.98700	2.98000	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	144.790	157.010	Globigerinoides	G. ruber	0.870	-2.270	0.940	0.000	1.810	-2.270
null	1.43700	1146	19.457	116.273	Clemens and Prell (2003)	null	152.835	162.785	Globigerinoides	G. ruber	1.320	-2.430	0.940	0.000	1.820	-2.270
null	1.12600	1143	9.362	113.285	Cheng et al. (2004a)	"6H-5, 30-32"	50.700	56.160	Globigerinoides	G. ruber	0.940	-2.270	0.940	0.000	1.880	-2.270
null	1.36300	1143	9.362	113.285	Cheng et al. (2004a)	"7H-5, 70-72"	60.600	66.860	Globigerinoides	G. ruber	0.950	-2.270	0.940	0.000	1.890	-2.270
null	1.43000	1146	19.457	116.273	Clemens and Prell (2003)	null	152.335	162.285	Globigerinoides	G. ruber	1.430	-2.430	0.940	0.000	1.930	-2.270
null	2.45400	1143	9.362	113.285	Cheng et al. (2004a)	"12H-4, 62-64"	105.520	112.980	Globigerinoides	G. ruber	1.080	-2.270	0.940	0.000	2.020	-2.270
null	1.60100	1146	19.457	116.273	Clemens and Prell (2003)	null	162.435	172.485	Globigerinoides	G. ruber	1.640	-2.430	0.940	0.000	2.140	-2.270
null	1.26600	1146	19.457	116.273	Clemens and Prell (2003)	null	142.235	151.635	Globigerinoides	G. ruber	1.690	-2.430	0.940	0.000	2.190	-2.270
null	1.26300	1146	19.457	116.273	Clemens and Prell (2003)	null	142.035	151.435	Globigerinoides	G. ruber	1.760	-2.430	0.940	0.000	2.260	-2.270
null	1.41800	1143	9.362	113.285	Cheng et al. (2004a)	"8H-1, 100-102"	63.400	69.220	Globigerinoides	G. ruber	1.370	-2.270	0.940	0.000	2.310	-2.270
null	0.99700	1143	9.362	113.285	Cheng et al. (2004a)	"6H-1, 110-112"	45.500	50.960	Globigerinoides	G. ruber	1.410	-2.270	0.940	0.000	2.350	-2.270
2.54600	2.54600	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	137.860	144.110	Globigerinoides	G. ruber	1.490	-2.270	0.940	0.000	2.430	-2.270
null	0.04500	1143	9.362	113.285	Cheng et al. (2004a)	"1H-3, 0-2"	3.000	3.000	Globigerinoides	G. ruber	1.510	-2.270	0.940	0.000	2.450	-2.270
null	13.32300	871	5.557	172.345	Pearson and Shackleton (1995)	null	49.100	null	Globigerinoides	G. ruber	2.400	-2.270	0.940	0.000	3.340	-2.270
6.39300	6.56000	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	192.990	205.210	Globigerinoides	G. sacculifer	0.801	-1.949	0.590	-0.320	1.391	-2.269
6.10600	6.22400	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	188.260	200.480	Globigerinoides	G. sacculifer	1.396	-1.946	0.590	-0.320	1.986	-2.266
12.78400	12.83200	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	286.710	298.930	Globigerinoides	G. sacculifer	1.483	-1.944	0.590	-0.320	2.073	-2.264
5.76900	5.83800	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	182.560	194.780	Globigerinoides	G. sacculifer	1.948	-1.944	0.590	-0.320	2.538	-2.264
2.40000	2.39900	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	132.260	137.460	Globigerinoides	G. ruber	0.480	-2.260	0.940	0.000	1.420	-2.260
null	1.44100	1146	19.457	116.273	Clemens and Prell (2003)	null	153.035	162.985	Globigerinoides	G. ruber	0.930	-2.420	0.940	0.000	1.430	-2.260
null	0.77500	1143	9.362	113.285	Cheng et al. (2004a)	"5H-3, 80-82"	37.700	41.940	Globigerinoides	G. ruber	0.520	-2.260	0.940	0.000	1.460	-2.260
null	0.24100	1143	9.362	113.285	Cheng et al. (2004a)	"2H-6, 60-62"	13.500	15.620	Globigerinoides	G. ruber	0.530	-2.260	0.940	0.000	1.470	-2.260
null	1.28500	1146	19.457	116.273	Clemens and Prell (2003)	null	143.635	153.035	Globigerinoides	G. ruber	1.030	-2.420	0.940	0.000	1.530	-2.260
2.72100	2.71900	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	142.980	149.230	Globigerinoides	G. ruber	0.740	-2.260	0.940	0.000	1.680	-2.260
1.38600	1.39100	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	82.910	90.580	Globigerinoides	G. ruber	0.850	-2.260	0.940	0.000	1.790	-2.260
null	1.57400	1143	9.362	113.285	Cheng et al. (2004a)	"8H-6, 30-32"	70.200	76.020	Globigerinoides	G. ruber	0.870	-2.260	0.940	0.000	1.810	-2.260
null	1.42800	1146	19.457	116.273	Clemens and Prell (2003)	null	152.135	162.085	Globigerinoides	G. ruber	1.370	-2.420	0.940	0.000	1.870	-2.260
null	0.21900	1143	9.362	113.285	Cheng et al. (2004a)	"2H-4, 80-82"	10.700	12.820	Globigerinoides	G. ruber	0.930	-2.260	0.940	0.000	1.870	-2.260
null	0.36200	1143	9.362	113.285	Cheng et al. (2004a)	"3H-4, 90-92"	20.300	23.020	Globigerinoides	G. ruber	0.960	-2.260	0.940	0.000	1.900	-2.260
null	1.04400	1146	19.457	116.273	Clemens and Prell (2003)	null	128.635	136.235	Globigerinoides	G. ruber	1.470	-2.420	0.940	0.000	1.970	-2.260
null	1.20500	1143	9.362	113.285	Cheng et al. (2004a)	"7H-1, 120-122"	54.100	59.660	Globigerinoides	G. ruber	1.050	-2.260	0.940	0.000	1.990	-2.260
